"name"
"stats","start","end","BigName","itemtype.href","itemtype.text","rarity","index","url"
"Defense","3","19","Vest (III)","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment%20Type:%20Light%20Armor","Type: Light Armor","1","976","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 1_Vest (III)"
"Resistance","4","18","","","","","977","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 1_Vest (III)"
"Evasion","93","93","","","","","978","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 1_Vest (III)"
"Defense","4","20","Leather Clothing (IV)","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment%20Type:%20Light%20Armor","Type: Light Armor","1","979","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 1_Leather Clothing (IV)"
"Resistance","3","19","","","","","980","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 1_Leather Clothing (IV)"
"Evasion","93","93","","","","","981","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 1_Leather Clothing (IV)"
"Defense","4","20","Prison Garb (IV)","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment%20Type:%20Light%20Armor","Type: Light Armor","1","982","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 1_Prison Garb (IV)"
"Resistance","4","20","","","","","983","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 1_Prison Garb (IV)"
"Evasion","93","93","","","","","984","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 1_Prison Garb (IV)"
"Defense","6","28","Bronze Armor (V)","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment%20Type:%20Armor","Type: Armor","1","985","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 1_Bronze Armor (V)"
"Resistance","3","12","","","","","986","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 1_Bronze Armor (V)"
"Evasion","93","93","","","","","987","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 1_Bronze Armor (V)"
"Defense","5","25","Leather Armor (III)","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment%20Type:%20Armor","Type: Armor","1","988","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 1_Leather Armor (III)"
"Resistance","2","11","","","","","989","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 1_Leather Armor (III)"
"Evasion","93","93","","","","","990","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 1_Leather Armor (III)"
"Defense","5","26","Leather Armor (VI)","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment%20Type:%20Armor","Type: Armor","1","991","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 1_Leather Armor (VI)"
"Resistance","2","11","","","","","992","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 1_Leather Armor (VI)"
"Evasion","93","93","","","","","993","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 1_Leather Armor (VI)"
"Defense","4","17","Mage Robe (III)","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment%20Type:%20Robe","Type: Robe","1","994","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 1_Mage Robe (III)"
"Resistance","6","29","","","","","995","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 1_Mage Robe (III)"
"Evasion","93","93","","","","","996","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 1_Mage Robe (III)"
"Defense","3","15","Cotton Robe (VI)","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment%20Type:%20Robe","Type: Robe","1","997","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 1_Cotton Robe (VI)"
"Resistance","5","25","","","","","998","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 1_Cotton Robe (VI)"
"Evasion","93","93","","","","","999","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 1_Cotton Robe (VI)"
"Defense","3","16","Silk Robe (VI)","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment%20Type:%20Robe","Type: Robe","1","1000","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 1_Silk Robe (VI)"
"Resistance","5","27","","","","","1001","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 1_Silk Robe (VI)"
"Evasion","93","93","","","","","1002","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 1_Silk Robe (VI)"
"Attack","1","5","Bronze Bangle (VII)","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment%20Type:%20Bracer","Type: Bracer","1","1003","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 1_Bronze Bangle (VII)"
"Defense","2","11","","","","","1004","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 1_Bronze Bangle (VII)"
"Magic","1","5","","","","","1005","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 1_Bronze Bangle (VII)"
"Resistance","3","15","","","","","1006","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 1_Bronze Bangle (VII)"
"Mind","1","5","","","","","1007","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 1_Bronze Bangle (VII)"
"Evasion","93","93","","","","","1008","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 1_Bronze Bangle (VII)"
"Attack","1","5","Iron Bangle (VII)","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment%20Type:%20Bracer","Type: Bracer","1","1009","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 1_Iron Bangle (VII)"
"Defense","2","11","","","","","1010","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 1_Iron Bangle (VII)"
"Magic","1","5","","","","","1011","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 1_Iron Bangle (VII)"
"Resistance","3","15","","","","","1012","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 1_Iron Bangle (VII)"
"Mind","1","5","","","","","1013","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 1_Iron Bangle (VII)"
"Evasion","93","93","","","","","1014","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 1_Iron Bangle (VII)"
"Attack","5","5","Power Wrist (VII)","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment%20Type:%20Accessory","Type: Accessory","1","1015","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 1_Power Wrist (VII)"
"Accuracy","10","10","Sniper Eye (VI)","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment%20Type:%20Accessory","Type: Accessory","1","1016","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 1_Sniper Eye (VI)"
